X,Y,FID,LabelName,OpsName,Type,StreetNum,RoadName,RoadType,RoadSuffix,CampusCode,LGAName,LocalityNa,Postcode,VicgovRegi,State,ServiceNam
145.007700003585597,-37.86019999818776,119,Marie Stopes International East St Kilda,MARIE STOPES - ST KILDA EAST,PRIVATE,338,DANDENONG,ROAD, ,6430,PORT PHILLIP, ,3183,SMR,VIC, 
145.120200000287753,-37.921399998943443,120,Melbourne Endoscopy Monash Day Procedure Centre,MELBOURNE ENDOSCOPY MONASH,PRIVATE,277-279,CLAYTON,ROAD, ,6310,MONASH, ,3168,EMR,VIC, 
144.971435752248055,-37.814567503023611,121,Melbourne Oral and Facial Surgery,MELBOURNE ORAL FACIAL SURGERY,PRIVATE,63,EXHIBITION,STREET, ,7150,MELBOURNE, ,3000,NWMR,VIC, 
145.105300001919687,-37.868099998176604,122,Skin Cancer Day Surgery,SKIN CANCER DAY SURGERY,PRIVATE,19,CLEVELAND,ROAD, ,6380,MONASH, ,3147,EMR,VIC, 
145.131999999254163,-38.146000001026891,123,"Southern Eye Centre, Day Surgery & Laser Clinic",SOUTHERN EYE CENTRE,PRIVATE,42-44,CRANBOURNE,ROAD, ,8720,FRANKSTON, ,3199,SMR,VIC, 
144.366199999787966,-38.149099997135941,124,Specialist Surgicentre Geelong,SPECIALIST GEELONG,PRIVATE,200,MALOP,STREET, ,8930,GREATER GEELONG, ,3220,BSW,VIC, 
145.288773739774598,-37.808988028437426,125,Marie Stopes International Maroondah,MARIE STOPES - MAROONDAH,PRIVATE,415,DORSET,ROAD, ,7710,MAROONDAH, ,3136,EMR,VIC, 
145.268499999688771,-38.031499999521216,126,The Hampton Park Women's Health Care Centre,HAMPTON PARK WOMENS,PRIVATE,4,WARANA,DRIVE, ,6110,CASEY, ,3976,SMR,VIC, 
144.895099997942765,-37.800500000625178,127,Vision Day Surgery Footscray,VISION DAY SURGERY FOOTSCRAY,PRIVATE,89,PAISLEY,STREET, ,8810,MARIBYRNONG, ,3011,NWMR,VIC, 
144.83383063201245,-37.719665342651915,128,Keilor Private,KEILOR PRIVATE,PRIVATE,12A,KENNEDY,STREET, ,7790,BRIMBANK, ,3036,NWMR,VIC, 
144.991530191608774,-37.911889990709653,129,Cabrini Brighton,CABRINI HOSPITAL - BRIGHTON,PRIVATE,237-243,NEW,STREET, ,6513,BAYSIDE, ,3186,SMR,VIC, 
145.010137296099629,-37.88497070316847,130,Cabrini Hopetoun Rehabilitation,CABRINI REHAB - HOPETOUN,PRIVATE,2-6,HOPETOUN,STREET, ,6514,GLEN EIRA, ,3185,SMR,VIC, 
145.033558712076342,-37.862464495775356,131,Cabrini Malvern,CABRINI HOSPITAL - MALVERN,PRIVATE,183,WATTLETREE,ROAD, ,6511,STONNINGTON, ,3144,SMR,VIC, 
145.008873007463279,-37.854120199204999,132,Cabrini Prahran,CABRINI HOSPITAL - PRAHRAN,PRIVATE,646-646A,HIGH,STREET, ,6512,STONNINGTON, ,3181,SMR,VIC, 
145.009321488162982,-37.885529391080865,133,Cabrini Health Elsternwick Rehabilitation,CABRINI REHAB - ELSTERNWICK,PRIVATE,494-498,GLEN HUNTLY,ROAD, ,6840,GLEN EIRA, ,3185,SMR,VIC, 
145.119557192180736,-37.814553567449124,134,Epworth Eastern,EPWORTH HOSPITAL - EASTERN,PRIVATE,1,ARNOLD,STREET, ,7370,WHITEHORSE, ,3128,EMR,VIC, 
144.885381439865938,-37.748467086817065,135,The Essendon Private Hospital,ESSENDON PRIVATE HOSPITAL,PRIVATE,35,ROSEHILL,ROAD, ,6300,MOONEE VALLEY, ,3040,NWMR,VIC, 
145.018830232273615,-37.868941311146102,136,Melbourne MediBrain and MediSleep Centre,MELBOURNE MEDIBRAIN CENTRE,PRIVATE,631,INKERMAN,ROAD, ,8420,GLEN EIRA, ,3161,SMR,VIC, 
144.957099996349172,-37.798999997845549,137,Melbourne Private Hospital,MELBOURNE PRIVATE HOSPITAL,PRIVATE,1F,ROYAL,PARADE, ,6770,MELBOURNE, ,3052,NWMR,VIC, 
143.847599998213553,-37.55750000042201,138,St John of God Ballarat Hospital,ST JOHN OF GOD - BALLARAT,PRIVATE,101,DRUMMOND,STREET,N,6520,BALLARAT, ,3350,Gram,VIC, 
144.26400125594057,-36.76207692687202,139,St John of God Bendigo Hospital,ST JOHN OF GOD - BENDIGO,PRIVATE,133-145,LILY,STREET, ,6030,GREATER BENDIGO, ,3550,LMR,VIC, 
145.344700001241677,-38.034599999671968,140,St John of God Berwick Hospital,ST JOHN OF GOD - BERWICK,PRIVATE,3,GIBB,STREET, ,6080,CASEY, ,3806,SMR,VIC, 
144.357813768160781,-38.151300655162679,141,St John of God Geelong Hospital,ST JOHN OF GOD - GEELONG,PRIVATE,80,MYERS,STREET, ,6550,GREATER GEELONG, ,3220,BSW,VIC, 
142.479400001757341,-38.371199998528716,142,St John of God Warrnambool Hospital,ST JOHN OF GOD - WARRNAMBOOL,PRIVATE,136,BOTANIC,ROAD, ,6100,WARRNAMBOOL, ,3280,BSW,VIC, 
145.156325558973521,-38.152963784153549,143,St John of God Frankston Rehabilitation Hospital,ST JOHN OF GOD - REHAB,PRIVATE,251-265,CRANBOURNE,ROAD, ,7280,FRANKSTON, ,3199,SMR,VIC, 
144.998499997415877,-37.854999999916046,144,The Avenue Hospital,THE AVENUE PRIVATE HOSPITAL,PRIVATE,40,THE AVENUE, , ,6210,STONNINGTON, ,3181,SMR,VIC, 
144.999650535488342,-37.814762670920338,145,The Melbourne Clinic,MELBOURNE CLINIC,PRIVATE,130,CHURCH,STREET, ,7290,YARRA, ,3121,NWMR,VIC, 
144.222672817715903,-37.599180765395516,146,Ballan District Health & Care,BALLAN BUSH NURSING HOSPITAL,PRIVATE,33,COWIE,STREET, ,6070,MOORABOOL, ,3342,Gram,VIC, 
145.570093469010402,-36.759170262743716,147,Euroa Health Inc,EUROA HEALTH,PRIVATE,36,KENNEDY,STREET, ,6170,STRATHBOGIE, ,3666,HUME,VIC, 
146.783668469884248,-37.976825701412551,148,Heyfield Hospital Incorporated,HEYFIELD HOSPITAL,PRIVATE,14-16,LICOLA,ROAD, ,7220,WELLINGTON, ,3858,Gipp,VIC, 
145.15014416410952,-36.781004133040419,149,Nagambie HealthCare,NAGAMBIE HEALTHCARE,PRIVATE,22,CHURCH,STREET, ,6330,STRATHBOGIE, ,3608,HUME,VIC, 
145.954086166764199,-38.022075011451228,150,Neerim District Health Service,NEERIM DISTRICT HEALTH SERVICES,PRIVATE,29-39,MAIN NEERIM,ROAD, ,6350,BAW BAW, ,3831,Gipp,VIC, 
145.314367722540794,-38.024709881552475,151,Casey Day Procedure and Specialist Centre,CASEY DAY PROCEDURE,PRIVATE,30-32,VERDUN,DRIVE, ,8450,CASEY, ,3805,SMR,VIC, 
145.043928715402984,-38.227743007016123,152,Mornington Endoscopy,MORNINGTON ENDOSCOPY,PRIVATE,350,MAIN,Street, ,7060,MORNINGTON PENINSULA, ,3931,SMR,VIC, 
145.133065423909187,-38.154418024371118,153,Frankston Radiation Oncology Centre,FRANKSTON RADIATION ONCOLOGY,PRIVATE,26,FRANKSTON-FLINDERS,ROAD, ,8231,FRANKSTON, ,3199,SMR,VIC, 
145.243516375748072,-37.811248289142434,154,Ringwood Radiation Oncology Centre,RINGWOOD RADIATION ONCOLOGY,PRIVATE,36,MT DANDENONG,ROAD, ,8232,MAROONDAH, ,3135,EMR,VIC, 
144.968002951157757,-37.80481219459395,155,Skin & Cancer Foundation Incorporated,SKIN AND CANCER FOUNDATION,PRIVATE,80,DRUMMOND,STREET, ,7130,MELBOURNE, ,3053,NWMR,VIC, 
145.343015020517726,-38.032777050531394,156,The Victorian Cosmetic Institute,VICTORIA COSMETIC INST,PRIVATE,1/18-24A,CLYDE,ROAD, ,7330,CASEY, ,3806,SMR,VIC, 
144.885656528452984,-37.793074823074072,157,Western Radiation Oncology Centre,WESTERN RADIATION ONCOLOGY,PRIVATE,1-9,MARION,STREET, ,8240,MARIBYRNONG, ,3011,NWMR,VIC, 
144.700756619079613,-37.88703673420229,158,Wyndham Clinic,WYNDHAM CLINIC,PRIVATE,242A,HOPPERS,LANE, ,7300,WYNDHAM, ,3030,NWMR,VIC, 
145.009204633255592,-37.650054344371185,159,Epping Radiation Oncology Centre,EPPING RADIATION ONCOLOGY,PRIVATE,230,COOPER,STREET, ,8230,WHITTLESEA, ,3076,NWMR,VIC, 
145.166402576200653,-37.836285351192835,160,Forest Hill Dialysis Clinic,FOREST HILL DIALYSIS,PRIVATE,69,MAHONEYS,ROAD, ,8180,WHITEHORSE, ,3131,EMR,VIC, 
145.044500266531401,-37.716536762759922,161,La Trobe Private Hospital,LA TROBE PRIVATE HOSPITAL,PRIVATE,920,PLENTY,ROAD, ,6020,DAREBIN, ,3083,NWMR,VIC, 
143.85198507533363,-37.543074802240618,162,Ballarat Surgicentre,BALLARAT SURGICENTRE,PRIVATE,5-9,WOOD,STREET, ,8350,BALLARAT, ,3350,Gram,VIC, 
145.345292215243632,-38.045261092342152,163,St John of God Berwick Day Oncology Centre,ST JOHN OF GOD - BERWICK ONCOLOGY,PRIVATE,1/55,KANGAN,DRIVE, ,6090,CASEY, ,3806,SMR,VIC, 
145.134567172625282,-38.033713913058854,164,Chelsea Heights Day Surgery & Endoscopy,CHELSEA HEIGHTS ENDOSCOPY,PRIVATE,93,WELLS,ROAD, ,6120,KINGSTON, ,3196,SMR,VIC, 
144.304939535647037,-38.194225518960963,165,Epworth Geelong,EPWORTH HOSPITAL - GEELONG,PRIVATE,1,EPWORTH,PLACE, ,6480,GREATER GEELONG, ,3216,BSW,VIC, 
144.832525116237576,-37.777690010244712,166,Dr Scope,DR SCOPE,PRIVATE,493,BALLARAT,ROAD, ,6130,BRIMBANK, ,3020,NWMR,VIC, 
145.120288373130336,-37.920905830461066,167,Monash House Private Hospital,MONASH HOUSE PRIVATE HOSPITAL,PRIVATE,271,CLAYTON,ROAD, ,6360,MONASH, ,3168,EMR,VIC, 
142.474001358005836,-38.380623341367304,168,South West Regional Cancer Centre,EPWORTH STH WEST REGIONAL CANCER CENTRE,PRIVATE,26,RYOT,STREET, ,6340,WARRNAMBOOL, ,3280,BSW,VIC, 
145.199579167898378,-37.858564920357956,169,Vermont Private Hospital,VERMONT PRIVATE HOSPITAL,PRIVATE,645-647,BURWOOD,HWY, ,6370,WHITEHORSE, ,3133,EMR,VIC, 
145.050068480336876,-37.935405070888997,170,Holmesglen Private Hospital,HOLMESGLEN PRIVATE HOSPITAL,PRIVATE,488-490,SOUTH,ROAD, ,6440,KINGSTON, ,3189,SMR,VIC, 
144.982287870124253,-37.809287328657348,171,Epworth Freemasons,FREEMASONS MEDICAL CENTRE - EAST MLB,PRIVATE,320,VICTORIA,PARADE, ,6470,MELBOURNE, ,3002,NWMR,VIC, 
144.815997176121073,-37.761045094814854,172,Fresenius Medical Care Sunshine Dialysis Clinic,FRESENIUS SUNSHINE DIALYSIS,PRIVATE,147-149,FURLONG,ROAD, ,7410,BRIMBANK, ,3021,NWMR,VIC, 
144.974563648380695,-37.807697375454495,173,Genesis Care Radiation Oncology Centre St Vincent's Hospital Melbourne,GENESIS CARE ST VINCENTS,PRIVATE,41,VICTORIA,PARADE, ,8234,YARRA, ,3065,NWMR,VIC, 
142.142899997720065,-34.18549999918357,174,Mildura Base Hospital,MILDURA BASE PUBLIC HOSPITAL,PRIVATE,216-240,ONTARIO,AVENUE, ,2320,MILDURA, ,3500,LMR,VIC, 
145.033598657681154,-37.862327300502194,175,Genesis Care Radiation Oncology Centre - Cabrini Malvern,GENESIS CARE CABRINI MALVERN,PRIVATE,183,WATTLETREE,ROAD, ,0,STONNINGTON, ,3144,SMR,VIC, 
145.016699999769884,-37.882399997688893,176,Caulfield General Medical Centre,CAULFIELD PUBLIC HOSPITAL,PUBLIC,260,KOOYONG,ROAD, ,1370,Glen Eira (C),CAULFIELD,3162,SMR,VIC,Alfred Health
146.983400002309395,-37.96119999756921,177,Central Gippsland Health Service (Maffra),MAFFRA PUBLIC HOSPITAL,PUBLIC,42-48,KENT,STREET, ,2580,Wellington (S),MAFFRA,3860,Gipp,VIC,Central Gippsland Health Service
147.080799997107107,-38.107999998554121,178,Central Gippsland Health Service (Sale),SALE PUBLIC HOSPITAL,PUBLIC,155,GUTHRIDGE,PARADE, ,2060,Wellington (S),SALE,3850,Gipp,VIC,Central Gippsland Health Service
145.651199996412799,-35.916499997828581,179,Cobram District Health,COBRAM PUBLIC HOSPITAL,PUBLIC,24-32,BROADWAY,STREET, ,5120,Moira (S),COBRAM,3644,HUME,VIC,Cobram District Health
144.214699998528886,-35.800299997223554,180,Cohuna District Hospital,COHUNA PUBLIC HOSPITAL,PUBLIC,144-158,KING GEORGE,STREET, ,2130,Gannawarra (S),COHUNA,3568,LMR,VIC,Cohuna District Hospital
143.58389999735212,-38.341499998239584,181,Colac Area Health,COLAC PUBLIC HOSPITAL,PUBLIC,12,CONNOR,STREET, ,1130,Colac-Otway (S),COLAC,3250,BSW,VIC,Colac Area Health
144.919799998371587,-37.59639999955494,182,Craigieburn Health Service,CRAIGIEBURN PUBLIC HOSPITAL,PUBLIC,274-304,CRAIGIEBURN,ROAD, ,3670,Hume (C),CRAIGIEBURN,3064,NWMR,VIC,Northern Health
145.280400000834533,-38.113200000927321,183,Cranbourne Integrated Care Centre,CRANBOURNE PUBLIC HOSPITAL,PUBLIC,140-154,SLADEN,STREET, ,2650,Casey (C),CRANBOURNE,3977,SMR,VIC,Monash Health
145.218500003138161,-37.977000001038434,184,Dandenong Hospital,DANDENONG PUBLIC HOSPITAL,PUBLIC,135,DAVID,STREET, ,2111,Greater Dandenong (C),DANDENONG,3175,SMR,VIC,Monash Health
144.964500002076846,-37.799299999420398,185,Royal Dental Hospital (Melbourne),ROYAL DENTAL HOSPITAL,PUBLIC,720,SWANSTON,STREET, ,5110,Melbourne (C),CARLTON,3053,NWMR,VIC,Dental Health Service Victoria
144.432499997050144,-37.678100000580251,186,Djerriwarrh Health Services (Bacchus Marsh),BACCHUS MARSH PUBLIC HOSPITAL,PUBLIC,29-35,GRANT,STREET, ,3020,Moorabool (S),BACCHUS MARSH,3340,Gram,VIC,Djerriwarrh Health Service
142.631590188840221,-36.636654701633454,187,West Wimmera Health Service (Rupanyup),RUPANYUP PUBLIC HOSPITAL,PUBLIC,89-91,CROMIE,STREET, ,2210,Yarriambiack (S),RUPANYUP,3388,Gram,VIC,West Wimmera Health Service
142.932300000873312,-37.278700000643866,188,East Grampians Health Service (Ararat),ARARAT PUBLIC HOSPITAL,PUBLIC,9-29,GIRDLESTONE,STREET, ,1101,Ararat (RC),ARARAT,3377,Gram,VIC,East Grampians Health Service
142.745899997977574,-37.545099999064043,189,East Grampians Health Service (Willaura),WILLAURA PUBLIC HOSPITAL,PUBLIC,21,DELACOMBE,WAY, ,1102,Ararat (RC),WILLAURA,3379,Gram,VIC,East Grampians Health Service
142.915899999378013,-35.98019999947239,190,East Wimmera Health Service (Birchip),BIRCHIP PUBLIC HOSPITAL,PUBLIC,24-26,DUNCAN,STREET, ,4120,Buloke (S),BIRCHIP,3483,LMR,VIC,East Wimmera Health Service
143.352505539478898,-36.269238472866952,191,East Wimmera Health Service (Charlton),CHARLTON PUBLIC HOSPITAL,PUBLIC,4,LEARMONTH,STREET, ,4130,Buloke (S),CHARLTON,3525,LMR,VIC,East Wimmera Health Service
142.976400003191259,-36.366599998038531,192,East Wimmera Health Service (Donald),DONALD PUBLIC HOSPITAL,PUBLIC,1A,AITKEN,AVENUE, ,3190,Buloke (S),DONALD,3480,LMR,VIC,East Wimmera Health Service
143.246500000183175,-36.60939999906978,193,East Wimmera Health Service (St Arnaud),ST ARNAUD PUBLIC HOSPITAL,PUBLIC,52,NORTH WESTERN,ROAD, ,2480,Northern Grampians (S),ST ARNAUD,3478,Gram,VIC,East Wimmera Health Service
143.233999997019282,-36.078699998017136,194,East Wimmera Health Service (Wycheproof),WYCHEPROOF PUBLIC HOSPITAL,PUBLIC,19,GRANDVIEW,STREET, ,1560,Buloke (S),WYCHEPROOF,3527,LMR,VIC,East Wimmera Health Service
144.748599999039158,-36.138199998855839,195,Echuca Regional Health,ECHUCA PUBLIC HOSPITAL,PUBLIC,226,SERVICE,STREET, ,2180,Campaspe (S),ECHUCA,3564,LMR,VIC,Echuca Regional Health
141.289099998425598,-37.03519999862764,196,Edenhope & District Hospital,EDENHOPE PUBLIC HOSPITAL,PUBLIC,124-134,ELIZABETH,STREET, ,3240,West Wimmera (S),EDENHOPE,3318,Gram,VIC,Edenhope & District Hospital
145.12929999865824,-38.150899998036898,197,Frankston Hospital,FRANKSTON PUBLIC HOSPITAL,PUBLIC,2,HASTINGS,ROAD, ,2220,Frankston (C),FRANKSTON,3199,SMR,VIC,Peninsula Health
145.828500003092842,-38.430399998367974,198,Gippsland Southern Health Service (Korumburra),KORUMBURRA PUBLIC HOSPITAL,PUBLIC,65-77,BRIDGE,STREET, ,2251,South Gippsland (S),KORUMBURRA,3950,Gipp,VIC,Gippsland Southern Health Service
145.950099997109703,-38.487300000116775,199,Gippsland Southern Health Service (Leongatha),LEONGATHA PUBLIC HOSPITAL,PUBLIC,64,KOONWARRA,ROAD, ,2252,South Gippsland (S),LEONGATHA,3953,Gipp,VIC,Gippsland Southern Health Service
145.40420000210969,-36.363099998593043,200,Shepparton Hospital,GOULBURN VALLEY HEALTH,PUBLIC,2-48,GRAHAM,STREET, ,1121,Greater Shepparton (C),SHEPPARTON,3630,HUME,VIC,Goulburn Valley Health
145.225299998864585,-36.439299999844891,201,Tatura Public Hospital,TATURA PUBLIC HOSPITAL,PUBLIC,64-68,PARK,STREET, ,1122,Greater Shepparton (C),TATURA,3616,HUME,VIC,Goulburn Valley Health
145.008500001995287,-36.587900000909158,202,Waranga Memorial Hospital,RUSHWORTH PUBLIC HOSPITAL,PUBLIC,14,COYLE,STREET, ,1123,Campaspe (S),RUSHWORTH,3612,LMR,VIC,Goulburn Valley Health
145.71610000020334,-37.195300000886121,203,Alexandra District Hospital,ALEXANDRA PUBLIC HOSPITAL,PUBLIC,12,COOPER,STREET, ,3010,Murrindindi (S),ALEXANDRA,3714,HUME,VIC,Alexandra District Hospital
146.966100000034288,-36.73299999791341,204,Alpine Health (Bright),BRIGHT PUBLIC HOSPITAL,PUBLIC,36-42,COBDEN,STREET, ,1882,Alpine (S),BRIGHT,3741,HUME,VIC,Alpine Health
147.169399999624744,-36.743299997572677,205,Alpine Health (Mount Beauty),MOUNT BEAUTY PUBLIC HOSPITAL,PUBLIC,2-8,HOLLONDS,STREET, ,1883,Alpine (S),MOUNT BEAUTY,3699,HUME,VIC,Alpine Health
146.72909999596439,-36.554399999558854,206,Alpine Health (Myrtleford),MYRTLEFORD PUBLIC HOSPITAL,PUBLIC,30-32,ODONNELL,AVENUE, ,1881,Alpine (S),MYRTLEFORD,3737,HUME,VIC,Alpine Health
145.313600003649157,-37.898699998348967,207,Angliss Hospital,ANGLISS PUBLIC HOSPITAL,PUBLIC,39,ALBERT,STREET, ,1590,Knox (C),UPPER FERNTREE GULLY,3156,EMR,VIC,Eastern Health
145.060400001923824,-37.756499997357821,208,Austin Hospital,AUSTIN PUBLIC HOSPITAL,PUBLIC,145,STUDLEY,ROAD, ,1031,Banyule (C),HEIDELBERG,3084,NWMR,VIC,Austin Health
145.04739999795882,-37.756099998374424,209,Heidelberg Repatriation Hospital,HEIDELBERG REPAT HOSPITAL,PUBLIC,300,WATERDALE,ROAD, ,1032,Banyule (C),HEIDELBERG HEIGHTS,3081,NWMR,VIC,Austin Health
147.608300000963879,-37.831700000205764,210,Bairnsdale Regional Health Service,BAIRNSDALE PUBLIC HOSPITAL,PUBLIC,122,DAY,STREET, ,1040,East Gippsland (S),BAIRNSDALE,3875,Gipp,VIC,Bairnsdale Regional Health Service
143.847400002576649,-37.55869999811798,211,Ballarat Hospital,BALLARAT BASE PUBLIC HOSPITAL,PUBLIC,1,DRUMMOND,STREET,N,2010,Ballarat (C),BALLARAT CENTRAL,3350,Gram,VIC,Ballarat Health Services
143.841899998400436,-37.563900000400757,212,"Queen Elizabeth Centre, The (Ballarat QEC)",QUEEN ELIZABETH - BALLARAT,PUBLIC,102,ASCOT,STREET,S,2070,Ballarat (C),BALLARAT CENTRAL,3350,Gram,VIC,Ballarat Health Services
144.365400001413548,-38.151199999561726,213,University Hospital Geelong,GEELONG UNIVERSITY PUBLIC HOSPITAL,PUBLIC,272-322,RYRIE,STREET, ,2050,Greater Geelong (C),GEELONG,3220,BSW,VIC,Barwon Health
144.33600000285054,-38.119299999756343,214,McKellar Centre (Geelong),GRACE MCKELLAR CENTRE,PUBLIC,45-99,BALLARAT,ROAD, ,3040,Greater Geelong (C),NORTH GEELONG,3215,BSW,VIC,Barwon Health
145.580899999010029,-38.608199997576996,215,Bass Coast Health,WONTHAGGI PUBLIC HOSPITAL,PUBLIC,235,GRAHAM,STREET, ,1670,Bass Coast (S),WONTHAGGI,3995,Gipp,VIC,Bass Coast Health
143.382200002911475,-37.430799997275457,216,Beaufort & Skipton Health Service (Beaufort),BEAUFORT PUBLIC HOSPITAL,PUBLIC,24-28,HAVELOCK,STREET, ,3120,Pyrenees (S),BEAUFORT,3373,Gram,VIC,Beaufort & Skipton Health Service
143.367600001018474,-37.684199998686594,217,Beaufort & Skipton Health Service (Skipton),SKIPTON PUBLIC HOSPITAL,PUBLIC,2,BLAKE,STREET, ,2230,Corangamite (S),SKIPTON,3361,BSW,VIC,Beaufort & Skipton Health Service
146.691399999042574,-36.349499999159832,218,Beechworth Health Service,BEECHWORTH PUBLIC HOSPITAL,PUBLIC,52,SYDNEY,ROAD, ,4460,Indigo (S),BEECHWORTH,3747,HUME,VIC,Beechworth Health Service
145.993500001712448,-36.55490000055164,219,Benalla Health,BENALLA PUBLIC HOSPITAL,PUBLIC,47-63,COSTER,STREET, ,4050,Benalla (RC),BENALLA,3672,HUME,VIC,Benalla Health
144.2800000013236,-36.751299998598498,220,Bendigo Health (Anne Caudle),BENDIGO PUBLIC HOSPITAL,PUBLIC,100A,BARNARD,STREET, ,1022,Greater Bendigo (C),BENDIGO,3550,LMR,VIC,Bendigo Health Care Group
144.282899997899563,-36.748699999597726,221,"Bendigo Hospital, The",BENDIGO BASE PUBLIC HOSPITAL,PUBLIC,62,LUCAN,STREET, ,1021,Greater Bendigo (C),BENDIGO,3550,LMR,VIC,Bendigo Health Care Group
143.727300002832607,-36.111999998776952,222,Boort District Health,BOORT PUBLIC HOSPITAL,PUBLIC,31,KINIRY,STREET, ,3060,Loddon (S),BOORT,3537,LMR,VIC,Boort District Health
145.118365072017212,-37.813912147111175,223,Box Hill Hospital,BOX HILL PUBLIC HOSPITAL,PUBLIC,8,ARNOLD,STREET, ,1050,Whitehorse (C),BOX HILL,3128,EMR,VIC,Eastern Health
144.913400002148933,-37.684199999466344,224,Broadmeadows Health Service,BROADMEADOWS HEALTH SERVICE,PUBLIC,35-57,JOHNSTONE,STREET, ,2970,Hume (C),JACANA,3047,NWMR,VIC,Northern Health
145.05479999641571,-37.701099998761102,225,Bundoora Extended Care Centre,BUNDOORA EXTENDED CARE,PUBLIC,1231,PLENTY,ROAD, ,1090,Darebin (C),BUNDOORA,3083,NWMR,VIC,Northern Health
145.013199999787787,-37.896799998954435,226,Calvary Health Care Bethlehem,CALVARY PUBLIC HOSPITAL,PUBLIC,476-482,KOOYONG,ROAD, ,3050,Glen Eira (C),CAULFIELD SOUTH,3162,SMR,VIC,Calvary Health Care Bethlehem
